===================================================================================================
Airport name: Sofia Flights Number: 200
	Airline: SwissInternational Nationality Swiss Flights Count: 165
		Destination: Paris Flights: 7
		Destination: Port Moresby Flights: 16
		Destination: Riyadh Flights: 28
		Destination: Sofia Flights: 3
		Destination: Stockholm Flights: 22
		Destination: Stockholm Flights: 20
		Destination: Taipei Flights: 28
		Destination: Tallinn Flights: 9
		Destination: Tallinn Flights: 15
		Destination: Tokyo Flights: 7
		Destination: Tokyo Flights: 6
		Destination: Tokyo Flights: 26
		Destination: Toronto Flights: 17
		Destination: Vancouver Flights: 0
		Destination: Vancouver Flights: 13
		Destination: Vientiane Flights: 28
		Destination: Vladivostok Flights: 28
		Destination: Yangon Flights: 25
		Destination: Zurich Flights: 23
	Airline: SwissInternational Nationality Swiss Flights Count: 168
		Planes:
		Brand: Cessna Flight Hours: 4000 Destination Count: 13
		Brand: Cessna Flight Hours: 450 Destination Count: 17
		Brand: Airbus Flight Hours: 8000 Destination Count: 0
		Brand: Boeing Flight Hours: 12000 Destination Count: 15
		Brand: Cessna Flight Hours: 2500 Destination Count: 25
		Brand: Embraer Flight Hours: 19000 Destination Count: 15
		Brand: Embraer Flight Hours: 15000 Destination Count: 18
		Brand: Boeing Flight Hours: 1500 Destination Count: 29
		Brand: Airbus Flight Hours: 1000 Destination Count: 6
		Brand: Airbus Flight Hours: 10500 Destination Count: 24
		Brand: Embraer Flight Hours: 1800 Destination Count: 20
		Brand: Embraer Flight Hours: 18000 Destination Count: 12
		Brand: Bombardier Flight Hours: 9500 Destination Count: 23
		Brand: Embraer Flight Hours: 1700 Destination Count: 0
		Brand: Cessna Flight Hours: 6000 Destination Count: 29
		Brand: Cessna Flight Hours: 5000 Destination Count: 2
		Brand: Boeing Flight Hours: 15000 Destination Count: 20
		Brand: Cessna Flight Hours: 5000 Destination Count: 4
		Brand: Bombardier Flight Hours: 10000 Destination Count: 13
		Brand: Boeing Flight Hours: 17000 Destination Count: 26


		Destinations:
		Destination: Abu Dhabi Flights: 3
		Destination: Accra Flights: 9
		Destination: Athens Flights: 30
		Destination: Auckland Flights: 23
		Destination: Barcelona Flights: 17
		Destination: Cairo Flights: 16
		Destination: Cairo Flights: 10
		Destination: Cairo Flights: 21
		Destination: Colombo Flights: 17
		Destination: Dhaka Flights: 11
		Destination: Helsinki Flights: 11
		Destination: Hong Kong Flights: 16
		Destination: Istanbul Flights: 26
		Destination: Karachi Flights: 12
		Destination: Kuala Lumpur Flights: 19
		Destination: Kuala Lumpur Flights: 14
		Destination: Lahore Flights: 15
		Destination: Manama Flights: 22
		Destination: Mexico City Flights: 8
		Destination: Miami Flights: 24
		Destination: Munich Flights: 27
		Destination: Nadi Flights: 6
		Destination: New York Flights: 26
		Destination: New York Flights: 19
		Destination: Nuuk Flights: 9
		Destination: Nuuk Flights: 15
		Destination: Papeete Flights: 11
		Destination: Phnom Penh Flights: 11
		Destination: Seoul Flights: 9
		Destination: St. Petersburg Flights: 0
		Destination: St. Petersburg Flights: 16
		Destination: Tokyo Flights: 13
		Destination: Vancouver Flights: 12
		Destination: Varna Flights: 4
		Destination: Varna Flights: 0
		Destination: Wellington Flights: 23
		Destination: Yangon Flights: 19
		Destination: Yangon Flights: 19
		Destination: Zurich Flights: 18
		Destination: Zurich Flights: 30

===================================================================================================
Airport name: HongKongInternational Flights Number: 130
	Airline: SwissInternational Nationality Swiss Flights Count: 382
		Planes:
		Brand: Cessna Flight Hours: 4000 Destination Count: 13
		Brand: Cessna Flight Hours: 450 Destination Count: 17
		Brand: Airbus Flight Hours: 8000 Destination Count: 0
		Brand: Boeing Flight Hours: 12000 Destination Count: 15
		Brand: Cessna Flight Hours: 2500 Destination Count: 25
		Brand: Embraer Flight Hours: 19000 Destination Count: 15
		Brand: Embraer Flight Hours: 15000 Destination Count: 18
		Brand: Boeing Flight Hours: 1500 Destination Count: 29
		Brand: Airbus Flight Hours: 1000 Destination Count: 6
		Brand: Airbus Flight Hours: 10500 Destination Count: 24
		Brand: Embraer Flight Hours: 1800 Destination Count: 20
		Brand: Embraer Flight Hours: 18000 Destination Count: 12
		Brand: Bombardier Flight Hours: 9500 Destination Count: 23
		Brand: Embraer Flight Hours: 1700 Destination Count: 0
		Brand: Cessna Flight Hours: 6000 Destination Count: 29
		Brand: Cessna Flight Hours: 5000 Destination Count: 2
		Brand: Boeing Flight Hours: 15000 Destination Count: 20
		Brand: Cessna Flight Hours: 5000 Destination Count: 4
		Brand: Bombardier Flight Hours: 10000 Destination Count: 13
		Brand: Boeing Flight Hours: 17000 Destination Count: 26


		Destinations:
		Destination: Abu Dhabi Flights: 3
		Destination: Accra Flights: 9
		Destination: Athens Flights: 30
		Destination: Auckland Flights: 23
		Destination: Barcelona Flights: 17
		Destination: Cairo Flights: 16
		Destination: Cairo Flights: 10
		Destination: Cairo Flights: 21
		Destination: Colombo Flights: 17
		Destination: Dhaka Flights: 11
		Destination: Helsinki Flights: 11
		Destination: Hong Kong Flights: 16
		Destination: Istanbul Flights: 26
		Destination: Karachi Flights: 12
		Destination: Kuala Lumpur Flights: 19
		Destination: Kuala Lumpur Flights: 14
		Destination: Lahore Flights: 15
		Destination: Manama Flights: 22
		Destination: Mexico City Flights: 8
		Destination: Miami Flights: 24
		Destination: Munich Flights: 27
		Destination: Nadi Flights: 6
		Destination: New York Flights: 26
		Destination: New York Flights: 19
		Destination: Nuuk Flights: 9
		Destination: Nuuk Flights: 15
		Destination: Papeete Flights: 11
		Destination: Phnom Penh Flights: 11
		Destination: Seoul Flights: 9
		Destination: St. Petersburg Flights: 0
		Destination: St. Petersburg Flights: 16
		Destination: Tokyo Flights: 13
		Destination: Vancouver Flights: 12
		Destination: Varna Flights: 4
		Destination: Varna Flights: 0
		Destination: Wellington Flights: 23
		Destination: Yangon Flights: 19
		Destination: Yangon Flights: 19
		Destination: Zurich Flights: 18
		Destination: Zurich Flights: 30
	Airline: AmericanAirlines Nationality American Flights Count: 214
		Planes:
		Brand: Boeing Flight Hours: 12500 Destination Count: 20
		Brand: Airbus Flight Hours: 9500 Destination Count: 15
		Brand: Boeing Flight Hours: 12500 Destination Count: 26
		Brand: Bombardier Flight Hours: 9000 Destination Count: 25
		Brand: Boeing Flight Hours: 17000 Destination Count: 3
		Brand: Airbus Flight Hours: 8500 Destination Count: 19
		Brand: Bombardier Flight Hours: 10000 Destination Count: 0
		Brand: Embraer Flight Hours: 18000 Destination Count: 11
		Brand: Boeing Flight Hours: 13000 Destination Count: 13
		Brand: Embraer Flight Hours: 1600 Destination Count: 19
		Brand: Boeing Flight Hours: 12000 Destination Count: 5
		Brand: Cessna Flight Hours: 4000 Destination Count: 4
		Brand: Cessna Flight Hours: 6000 Destination Count: 14
		Brand: Boeing Flight Hours: 1600 Destination Count: 29
		Brand: Embraer Flight Hours: 1700 Destination Count: 25
		Brand: Airbus Flight Hours: 8000 Destination Count: 14
		Brand: Embraer Flight Hours: 1700 Destination Count: 5
		Brand: Embraer Flight Hours: 1700 Destination Count: 19
		Brand: Airbus Flight Hours: 8500 Destination Count: 26
		Brand: Boeing Flight Hours: 1500 Destination Count: 13


		Destinations:
		Destination: Algiers Flights: 15
		Destination: Amsterdam Flights: 28
		Destination: Anchorage Flights: 24
		Destination: Anchorage Flights: 4
		Destination: Anchorage Flights: 16
		Destination: Burgas Flights: 7
		Destination: Cape Town Flights: 19
		Destination: Christchurch Flights: 28
		Destination: Dubai Flights: 12
		Destination: Gorna Oryahovitsa Flights: 20
		Destination: Ho Chi Minh City Flights: 8
		Destination: Honolulu Flights: 11
		Destination: Islamabad Flights: 20
		Destination: Istanbul Flights: 19
		Destination: Kuala Lumpur Flights: 0
		Destination: Lagos Flights: 5
		Destination: Lagos Flights: 13
		Destination: Lahore Flights: 4
		Destination: Lahore Flights: 8
		Destination: Los Angeles Flights: 11
		Destination: Melbourne Flights: 8
		Destination: Miami Flights: 6
		Destination: New York Flights: 6
		Destination: Phnom Penh Flights: 29
		Destination: Prague Flights: 6
		Destination: Prague Flights: 11
		Destination: Reykjavik Flights: 25
		Destination: Riyadh Flights: 13
		Destination: Rome Flights: 29
		Destination: San Francisco Flights: 0
		Destination: Sao Paulo Flights: 0
		Destination: Singapore Flights: 26
		Destination: Taipei Flights: 17
		Destination: Tokyo Flights: 9
		Destination: Toronto Flights: 4
		Destination: Varna Flights: 10
		Destination: Vientiane Flights: 9
		Destination: Vilnius Flights: 11
		Destination: Vilnius Flights: 7
		Destination: Zurich Flights: 2
	Airline: AmericanAirlines Nationality American Flights Count: 228
		Planes:
		Brand: Boeing Flight Hours: 12500 Destination Count: 20
		Brand: Airbus Flight Hours: 9500 Destination Count: 15
		Brand: Boeing Flight Hours: 12500 Destination Count: 26
		Brand: Bombardier Flight Hours: 9000 Destination Count: 25
		Brand: Boeing Flight Hours: 17000 Destination Count: 3
		Brand: Airbus Flight Hours: 8500 Destination Count: 19
		Brand: Bombardier Flight Hours: 10000 Destination Count: 0
		Brand: Embraer Flight Hours: 18000 Destination Count: 11
		Brand: Boeing Flight Hours: 13000 Destination Count: 13
		Brand: Embraer Flight Hours: 1600 Destination Count: 19
		Brand: Boeing Flight Hours: 12000 Destination Count: 5
		Brand: Cessna Flight Hours: 4000 Destination Count: 4
		Brand: Cessna Flight Hours: 6000 Destination Count: 14
		Brand: Boeing Flight Hours: 1600 Destination Count: 29
		Brand: Embraer Flight Hours: 1700 Destination Count: 25
		Brand: Airbus Flight Hours: 8000 Destination Count: 14
		Brand: Embraer Flight Hours: 1700 Destination Count: 5
		Brand: Embraer Flight Hours: 1700 Destination Count: 19
		Brand: Airbus Flight Hours: 8500 Destination Count: 26
		Brand: Boeing Flight Hours: 1500 Destination Count: 13


		Destinations:
		Destination: Algiers Flights: 15
		Destination: Amsterdam Flights: 28
		Destination: Anchorage Flights: 24
		Destination: Anchorage Flights: 4
		Destination: Anchorage Flights: 16
		Destination: Burgas Flights: 7
		Destination: Cape Town Flights: 19
		Destination: Christchurch Flights: 28
		Destination: Dubai Flights: 12
		Destination: Gorna Oryahovitsa Flights: 20
		Destination: Ho Chi Minh City Flights: 8
		Destination: Honolulu Flights: 11
		Destination: Islamabad Flights: 20
		Destination: Istanbul Flights: 19
		Destination: Kuala Lumpur Flights: 0
		Destination: Lagos Flights: 5
		Destination: Lagos Flights: 13
		Destination: Lahore Flights: 4
		Destination: Lahore Flights: 8
		Destination: Los Angeles Flights: 11
		Destination: Melbourne Flights: 8
		Destination: Miami Flights: 6
		Destination: New York Flights: 6
		Destination: Phnom Penh Flights: 29
		Destination: Prague Flights: 6
		Destination: Prague Flights: 11
		Destination: Reykjavik Flights: 25
		Destination: Riyadh Flights: 13
		Destination: Rome Flights: 29
		Destination: San Francisco Flights: 0
		Destination: Sao Paulo Flights: 0
		Destination: Singapore Flights: 26
		Destination: Taipei Flights: 17
		Destination: Tokyo Flights: 9
		Destination: Toronto Flights: 4
		Destination: Varna Flights: 10
		Destination: Vientiane Flights: 9
		Destination: Vilnius Flights: 11
		Destination: Vilnius Flights: 7
		Destination: Zurich Flights: 2
	Airline: BritishAirways Nationality British Flights Count: 461
		Planes:
		Brand: Embraer Flight Hours: 1600 Destination Count: 25
		Brand: Airbus Flight Hours: 1200 Destination Count: 10
		Brand: Boeing Flight Hours: 1600 Destination Count: 2
		Brand: Bombardier Flight Hours: 9000 Destination Count: 5
		Brand: Embraer Flight Hours: 1700 Destination Count: 16
		Brand: Airbus Flight Hours: 10500 Destination Count: 14
		Brand: Embraer Flight Hours: 1700 Destination Count: 14
		Brand: Airbus Flight Hours: 8500 Destination Count: 9
		Brand: Embraer Flight Hours: 1700 Destination Count: 20
		Brand: Boeing Flight Hours: 2000 Destination Count: 5
		Brand: Bombardier Flight Hours: 850 Destination Count: 11
		Brand: Bombardier Flight Hours: 9000 Destination Count: 5
		Brand: Bombardier Flight Hours: 850 Destination Count: 6
		Brand: Bombardier Flight Hours: 850 Destination Count: 28
		Brand: Bombardier Flight Hours: 10000 Destination Count: 5
		Brand: Cessna Flight Hours: 4000 Destination Count: 29
		Brand: Airbus Flight Hours: 1200 Destination Count: 23
		Brand: Boeing Flight Hours: 1600 Destination Count: 10
		Brand: Cessna Flight Hours: 3000 Destination Count: 17
		Brand: Airbus Flight Hours: 1100 Destination Count: 4


		Destinations:
		Destination: Accra Flights: 7
		Destination: Algiers Flights: 10
		Destination: Auckland Flights: 23
		Destination: Auckland Flights: 21
		Destination: Beijing Flights: 29
		Destination: Bucharest Flights: 26
		Destination: Bucharest Flights: 0
		Destination: Cape Town Flights: 19
		Destination: Doha Flights: 21
		Destination: Hanoi Flights: 11
		Destination: Ho Chi Minh City Flights: 3
		Destination: Hong Kong Flights: 30
		Destination: Islamabad Flights: 29
		Destination: Jakarta Flights: 13
		Destination: Jakarta Flights: 11
		Destination: Johannesburg Flights: 9
		Destination: Karachi Flights: 16
		Destination: Kuala Lumpur Flights: 23
		Destination: Lagos Flights: 23
		Destination: Lisbon Flights: 15
		Destination: London Flights: 30
		Destination: London Flights: 11
		Destination: Manama Flights: 28
		Destination: Miami Flights: 19
		Destination: Miami Flights: 25
		Destination: Nadi Flights: 4
		Destination: New York Flights: 15
		Destination: Phnom Penh Flights: 29
		Destination: Prague Flights: 6
		Destination: Reykjavik Flights: 30
		Destination: Reykjavik Flights: 24
		Destination: Riga Flights: 14
		Destination: Riga Flights: 19
		Destination: Riga Flights: 14
		Destination: San Francisco Flights: 15
		Destination: Sydney Flights: 29
		Destination: Taipei Flights: 17
		Destination: Varna Flights: 1
		Destination: Warsaw Flights: 26
		Destination: Zurich Flights: 11

